#;NAME;Gl;Gb;RAJD;DECJD;P0;
1257;J1628+4406;69.239;43.616;247.20963287;44.11183659;0.181178;
1258;J1628-4804;335.766;0.461;247.11179167;-48.08305556;0.865971;
1259;J1628-4828;335.488;0.180;247.12875000;-48.47833333;4.137539;
1260;J1629+33;53.955;43.074;247.25000000;33.00000000;1.525000;
1261;J1629-3636;344.280;8.198;247.39920833;-36.60361111;2.988193;
1262;J1629-3825;342.889;7.006;247.31090833;-38.42480556;0.526365;
1263;J1629-6902;320.371;-13.926;247.28654417;-69.04591500;0.006001;
1264;J1630-2609;352.321;15.061;247.62079167;-26.16305556;1.912420;
1265;J1630+3550;57.877;43.077;247.64977775;35.84512028;0.003229;
1266;J1630+3734;60.245;43.215;247.65194554;37.57836028;0.003318;
1267;J1630-4719;336.497;0.787;247.51029167;-47.32833333;0.559071;
1268;B1626-47;336.403;0.562;247.65612500;-47.55138889;0.575971;
1269;J1631-1612;0.577;21.193;247.96862500;-16.21444444;0.677684;
1270;J1631-4155;340.596;4.332;247.82637500;-41.91769444;0.551241;
1271;J1632-1013;5.910;24.636;248.22583333;-10.22166667;0.717637;
1272;J1632-4509;338.343;2.002;248.05833333;-45.15250000;1.046810;
1273;J1632-4621;337.527;1.100;248.20755417;-46.36350000;1.709154;
1274;J1632-4757;336.296;0.080;248.06941667;-47.95958333;0.228569;
1275;J1632-4818;336.080;-0.209;248.16541667;-48.31494444;0.813672;
1276;J1633-2009;357.631;18.331;248.48041667;-20.16916667;0.935557;
1277;B1630-44;338.725;1.982;248.44603333;-44.88550000;0.436507;
1278;J1633-4805;336.290;-0.110;248.27250000;-48.09333333;0.710830;
1279;B1629-50;334.698;-1.569;248.25035875;-50.25232167;0.352145;
1280;J1634+02;18.299;31.302;248.70833333;2.56750000;0.002120;
1281;J1634-4229;340.542;3.540;248.56110417;-42.49563889;2.015263;
1282;J1634-49;335.145;-1.484;248.62500000;-49.86666667;0.684936;
1283;J1634-5107;334.171;-2.290;248.52079167;-51.12933333;0.507356;
1284;J1634-5640;330.090;-6.066;248.57987500;-56.68019444;0.224201;
1285;J1635-1511;2.058;21.078;248.94733333;-15.19777778;1.179387;
1286;J1635+2332;41.998;39.747;248.77233333;23.53977778;1.208694;
1287;B1633+24;42.993;39.889;248.85742371;24.31314405;0.490507;
1288;J1635-4513;338.731;1.475;248.98083333;-45.22416667;1.594746;
1289;J1635-4735;336.976;-0.111;248.96601667;-47.58980833;2.594578;
1290;J1635-4944;335.391;-1.570;248.98083333;-49.74333333;0.671964;
1291;B1630-59;327.747;-8.313;248.78783333;-59.91138889;0.529121;
1292;J1636-2614;353.120;14.036;249.04794167;-26.24638889;0.510454;
1293;J1636-4440;339.180;1.799;249.06887500;-44.67361111;0.206649;
1294;J1636-4803;336.700;-0.515;249.13333333;-48.06527778;1.204644;
1295;J1636-4933;335.641;-1.561;249.22979167;-49.55277778;0.430367;
1296;J1637-4335;340.182;2.300;249.48666667;-43.59500000;0.771367;
1297;J1637-4450;339.248;1.475;249.47145833;-44.84063889;0.252870;
1298;B1634-45;338.478;0.761;249.49455000;-45.89078333;0.118773;
1299;J1637-46;338.192;0.592;249.40000000;-46.21666667;0.493091;
1300;J1637-4642;337.788;0.312;249.30729167;-46.70394444;0.154047;
1301;J1637-4721;337.304;-0.117;249.29750000;-47.35083333;1.165741;
1302;J1637-4816;336.710;-0.831;249.49450000;-48.27000000;0.837365;
1303;J1638-35;346.635;8.010;249.50000000;-35.00000000;0.705000;
1304;J1638-3815;344.264;5.764;249.65562083;-38.25094444;0.698261;
1305;J1638-3951;343.005;4.744;249.56483333;-39.86638889;0.771130;
1306;J1638+4005;63.774;41.866;249.56767917;40.09899167;0.767720;
1307;J1638-4233;341.007;2.924;249.60295833;-42.56527778;0.510929;
1308;J1638-4344;340.191;2.081;249.72033333;-43.73444444;1.121944;
1309;J1638-44;339.427;1.537;249.57500000;-44.66666667;0.568057;
1310;J1638-4417;339.768;1.730;249.69260833;-44.28422222;0.117802;
1311;J1638-4608;338.343;0.543;249.59691667;-46.13705556;0.278155;
1312;J1638-4725;337.364;-0.296;249.55391667;-47.42555556;0.763933;
1313;J1638-5226;333.702;-3.739;249.74983333;-52.44927778;0.340503;
1314;J1639-4359;340.023;1.875;249.77854167;-43.99777778;0.587559;
1315;B1635-45;338.500;0.459;249.83833750;-46.07586111;0.264558;
1316;J1640+2224;41.051;38.271;250.06977112;22.40245113;0.003163;
1317;J1640-4631;338.320;-0.017;250.18133333;-46.52650000;0.206443;
1318;J1640-4648;338.114;-0.215;250.19841667;-46.81250000;0.178352;
1319;B1636-47;337.713;-0.439;250.05454167;-47.26058333;0.517430;
1320;J1640-4951;335.829;-2.218;250.18150000;-49.85058333;0.739099;
1321;J1641-2347;355.831;14.714;250.32516667;-23.79333333;1.091008;
1322;B1639+36A;59.000;40.914;250.42029246;36.45416078;0.010378;
1323;B1639+36B;58.972;40.913;250.41829767;36.43291333;0.003528;
1324;J1641+3627C;58.995;40.913;250.42086450;36.45076217;0.003722;
1325;J1641+3627D;59.005;40.909;250.42664680;36.45783392;0.003118;
1326;J1641+3627E;59.008;40.910;250.42509208;36.45971322;0.002487;
1327;J1641+3627F;59.024;40.903;250.43585750;36.47111206;0.003004;
1328;J1641-5317;333.291;-4.557;250.31629167;-53.29688889;0.175106;
1329;J1641+8049;113.840;31.763;250.33682571;80.83136505;0.002021;
1330;J1643-10;7.692;22.749;250.75000000;-10.00000000;*;
1331;J1643-1224;5.669;21.218;250.90900916;-12.41629785;0.004622;
1332;J1643+1338;31.260;34.360;250.97558333;13.64552778;1.099047;
1333;J1643-4505;339.728;0.547;250.90379167;-45.09605556;0.237390;
1334;J1643-4522;339.492;0.406;250.83500000;-45.36694444;1.347899;
1335;J1643-4550;339.115;0.105;250.80633333;-45.84847222;0.717508;
1336;J1644-33;348.986;8.374;251.00000000;-33.00000000;0.397000;
1337;J1644-44;340.546;1.023;251.15000000;-44.16666667;0.173911;
1338;B1641-45;339.193;-0.195;251.20530417;-45.98603056;0.455078;
1339;J1644-46;338.773;-0.393;251.02500000;-46.43333333;0.250941;
1340;J1644-4657;338.435;-0.808;251.16041667;-46.96055556;0.125962;
1341;B1642-03;14.114;26.062;251.25850250;-3.29939417;0.387690;
1342;J1645+1012;27.719;32.548;251.39339583;10.20445556;0.410861;
1343;J1646-1910;0.350;16.664;251.57775000;-19.17055556;4.817736;
1344;J1646-2142;358.269;15.116;251.57764333;-21.70069167;0.005853;
1345;J1646-4308;341.603;1.374;251.73041667;-43.13527778;0.840680;
1346;B1643-43;341.105;0.968;251.71375000;-43.77722222;0.231603;
1347;J1646-5123;335.276;-3.929;251.65145833;-51.38738889;0.530075;
1348;B1641-68;321.842;-14.830;251.72879167;-68.53102778;1.785613;
1349;J1647-3607;347.084;5.773;251.94379167;-36.11777778;0.212316;
1350;J1647-4552;339.546;-0.431;251.79250000;-45.87133333;10.610656;
1351;J1647+6608;97.180;37.034;251.88550721;66.13951249;1.599798;
1352;J1648-3256;349.586;7.749;252.02529167;-32.94466667;0.719455;
1353;J1648-4458;340.349;0.009;252.05416667;-44.97388889;0.629632;
1354;J1648-4611;339.438;-0.794;252.09184583;-46.18770833;0.164958;
1355;J1648-6044;328.220;-10.141;252.21345833;-60.74041667;0.583765;
1356;J1649+2533;45.648;37.107;252.43429167;25.55194444;1.015257;
1357;J1649-3012;351.856;9.340;252.25000000;-30.20000000;0.003424;
1358;J1649-3805;345.815;4.194;252.45092500;-38.09975000;0.262026;
1359;J1649-3935;344.577;3.341;252.27783333;-39.59561111;0.770910;
1360;J1649-4349;341.360;0.596;252.33508333;-43.82283333;0.870712;
1361;J1649-4653;339.019;-1.380;252.35254167;-46.88591667;0.557036;
1362;J1649-4729;338.538;-1.759;252.32612500;-47.49805556;0.297692;
1363;J1649-5553;332.077;-7.148;252.37958333;-55.89444444;0.613571;
1364;J1650-1654;2.856;17.234;252.61320583;-16.91174500;1.749552;
1365;J1650-4126;343.291;1.997;252.55489167;-41.44272222;0.308918;
1366;J1650-4341;341.623;0.485;252.68616667;-43.69188889;0.309398;
1367;J1650-4502;340.559;-0.351;252.63458333;-45.04369444;0.380870;
1368;J1650-4601;339.782;-0.946;252.57758333;-46.02183333;0.127123;
1369;J1650-4921;337.248;-3.108;252.64628750;-49.35104444;0.156400;
1370;J1651+14;32.880;33.069;252.75000000;14.36666667;0.828000;
1371;B1648-17;2.810;16.882;252.88230300;-17.15614106;0.973394;
1372;B1648-42;342.458;0.923;252.95332083;-42.76943611;0.844081;
1373;J1651-4519;340.506;-0.719;252.98833333;-45.31972222;0.517443;
1374;B1647-52;335.014;-5.172;252.92900833;-52.38288333;0.635058;
1375;B1647-528;334.586;-5.515;252.92254167;-52.92991667;0.890537;
1376;J1651-7642;315.149;-19.953;252.78279167;-76.71097222;1.755311;
1377;J1652-1400;5.599;18.581;253.06948750;-14.00761111;0.305447;
1378;B1649-23;357.315;12.454;253.24387329;-24.06413041;1.703739;
1379;J1652+2651;47.402;36.954;253.01279167;26.86122222;0.915803;
1380;J1652-4406;341.564;-0.088;253.24791667;-44.10138889;7.707183;
1381;J1652-4838;337.954;-3.019;253.22500000;-48.75000000;0.003785;
1382;J1653-0158;16.615;24.935;253.40855754;-1.97691472;0.001968;
1383;J1653-2054;359.969;14.261;253.37929167;-20.91530556;0.004129;
1384;B1650-38;345.878;3.268;253.41582500;-38.63911111;0.305037;
1385;J1653-4030;344.422;2.107;253.39262500;-40.50038889;1.019372;
1386;J1653-4105;343.946;1.756;253.35572500;-41.09044444;0.498978;
1387;J1653-4249;342.636;0.629;253.41758333;-42.81758333;0.612558;
1388;J1653-4315;342.281;0.380;253.37375000;-43.25027778;0.419280;
1389;J1653-45;340.751;-0.961;253.47500000;-45.28333333;0.950977;
1390;J1653-4854;337.936;-3.256;253.48625000;-48.91416667;3.059510;
1391;J1654-23;357.859;12.552;253.51250000;-23.58333333;0.545360;
1392;J1654-26;355.499;10.601;253.66250000;-26.60500000;1.623730;
1393;J1654-2713;354.972;10.271;253.59844778;-27.21710208;0.791822;
1394;J1654-3710;347.147;4.018;253.68510833;-37.18252778;0.939165;
1395;J1654-4140;343.609;1.247;253.59791667;-41.67333333;1.273945;
1396;J1654-4245;342.761;0.565;253.59200000;-42.76083333;1.101555;
1397;J1655-3048;352.245;7.880;253.85220833;-30.81166667;0.542936;
1398;J1655-3844;346.046;2.906;253.91108333;-38.73583333;1.193439;
1399;J1656+00;19.336;25.510;254.17083333;0.43333333;1.497850;
1400;J1656-3621;348.013;4.245;254.13731250;-36.36658333;0.730134;
1401;J1656+6203;91.938;37.144;254.04287500;62.06400278;0.776155;
1402;J1657-0406A;15.137;23.076;254.28791667;-4.10027778;0.004730;
1403;J1657-0406B;15.137;23.076;254.28791667;-4.10027778;0.007350;
1404;J1657+3304;55.344;37.124;254.46117500;33.07601389;1.570276;
1405;J1657-4432;341.743;-1.006;254.40304167;-44.53888889;0.609607;
1406;J1658-2823;354.538;8.917;254.51250000;-28.38444444;3.359700;
1407;J1658+3630;59.626;37.579;254.61049917;36.50835972;0.033028;
1408;J1658-4306;342.933;-0.214;254.56916667;-43.11388889;1.166449;
1409;J1658-47;339.742;-2.767;254.60000000;-47.20000000;0.369365;
1410;J1658-4958;337.602;-4.554;254.72883333;-49.98288889;0.416874;
1411;J1658-5324;334.869;-6.625;254.66393162;-53.40194528;0.002439;
1412;B1657-13;7.507;17.592;254.97119792;-13.08583042;0.640958;
1413;J1659-4316;343.000;-0.547;254.98491667;-43.26833333;0.474381;
1414;J1659-4439;341.881;-1.361;254.91433333;-44.65027778;0.353293;
1415;J1659-54;334.459;-7.077;254.84583333;-54.00000000;0.544573;
1416;J1700-0954;10.307;19.330;255.01345000;-9.91200000;0.817312;
1417;J1700-3312;351.055;5.489;255.22075537;-33.21291686;1.358307;
1418;J1700-3611;348.679;3.672;255.20550000;-36.19805556;1.494091;
1419;J1700-3919;346.161;1.826;255.09279167;-39.31667222;0.560504;
1420;J1700-4012;345.488;1.234;255.16062500;-40.21072222;0.283792;
1421;J1700-4422;342.235;-1.364;255.22362500;-44.37416667;0.755535;
1422;J1700-4939;338.008;-4.538;255.09400000;-49.65416667;0.578363;
1423;J1701-3006A;353.578;7.322;255.30212258;-30.10838139;0.005242;
1424;J1701-3006B;353.574;7.319;255.30278208;-30.11362333;0.003594;
1425;J1701-3006C;353.572;7.316;255.30360800;-30.11650417;0.007613;
1426;J1701-3006D;353.577;7.317;255.30651292;-30.11182194;0.003418;
1427;J1701-3006E;353.576;7.317;255.30530583;-30.11302500;0.003234;
1428;J1701-3006F;353.573;7.318;255.30342583;-30.11439444;0.002295;
1429;J1701-3006G;353.578;7.316;255.30833333;-30.11166667;0.004608;
1430;J1701-3130;352.523;6.384;255.43130417;-31.51019444;0.291341;
1431;B1658-37;347.755;2.833;255.32687500;-37.44088889;2.454618;
1432;B1657-45;341.360;-2.177;255.37147500;-45.56352778;0.322909;
1433;J1701-4958;337.835;-4.841;255.30345833;-49.97583333;0.804304;
1434;J1702-3932;346.203;1.401;255.55983333;-39.54444444;0.390328;
1435;J1702-4128;344.744;0.123;255.71883333;-41.48005556;0.182136;
1436;J1702-4217;344.078;-0.329;255.65183333;-42.28366667;0.227565;
1437;J1702-4306;343.405;-0.814;255.61400000;-43.11252778;0.215508;
1438;J1702-4310;343.352;-0.852;255.61225000;-43.17777778;0.240524;
1439;J1702-4428;342.378;-1.701;255.71916667;-44.46750000;2.123506;
1440;J1703-18;3.133;13.616;255.85833333;-18.81500000;1.270240;
1441;B1700-18;3.229;13.561;255.96288125;-18.77079028;0.804341;
1442;B1700-32;351.786;5.387;255.84392038;-32.69667568;1.211785;
1443;J1703-38;347.410;2.037;255.85833333;-38.20000000;6.443000;
1444;J1703-4442;342.235;-1.916;255.83579167;-44.71166667;1.747293;
1445;J1703-4851;338.986;-4.515;255.97725417;-48.86695556;1.396405;
1446;J1704-3756;347.795;1.953;256.23944167;-37.94525000;0.305234;
1447;J1704-5236;336.051;-6.869;256.16903750;-52.61594444;0.230708;
1448;B1659-60;329.762;-11.367;256.06166667;-60.28166667;0.306323;
1449;J1705-04;15.709;21.105;256.25000000;-4.68333333;0.237480;
1450;J1705-1903;3.148;13.042;256.36250000;-19.13444444;0.002480;
1451;B1702-19;3.189;13.026;256.40041557;-19.11073499;0.298987;
1452;J1705-3423;350.721;3.975;256.42650833;-34.39530556;0.255427;
1453;J1705-3936;346.548;0.845;256.40458333;-39.60805556;0.854482;
1454;J1705-3950;346.341;0.718;256.37433333;-39.84972222;0.318941;
1455;J1705-4108;345.291;-0.042;256.33500000;-41.14555556;0.861067;
1456;J1705-4331;343.428;-1.515;256.39964167;-43.52044444;0.222561;
1457;J1705-6135;328.751;-12.228;256.31375000;-61.58750000;0.808546;
1458;J1706-3839;347.387;1.301;256.58875000;-38.66416667;0.586287;
1459;J1706-4310;343.758;-1.375;256.51879167;-43.17250000;0.616979;
1460;J1706-4434;342.672;-2.264;256.59659583;-44.57500000;0.429922;
1461;J1706+59;88.097;36.319;256.75000000;59.16666667;1.476687;
1462;J1706-6118;329.053;-12.152;256.54080833;-61.30325000;0.361921;
1463;J1707+35;59.261;35.784;256.75000000;35.93333333;0.159800;
1464;B1703-40;345.718;-0.197;256.84075000;-40.89863889;0.581018;
1465;J1707-4341;343.521;-1.915;256.91712500;-43.68666667;0.890594;
1466;J1707-4417;343.041;-2.278;256.92254167;-44.28861111;5.763777;
1467;J1707-4729;340.424;-4.135;256.81477917;-47.49291667;0.266474;
1468;J1708+02;22.265;23.582;257.16250000;1.80166667;0.410772;
1469;J1708-3426;351.083;3.407;257.24079167;-34.44555556;0.692116;
1470;J1708-3506;350.470;3.124;257.07342563;-35.10628889;0.004505;
1471;J1708-3641;349.235;2.130;257.14962500;-36.68930556;0.587567;
1472;J1708-3827;347.776;1.123;257.06875000;-38.46000000;1.225782;
1473;J1708-4008;346.481;0.036;257.19529167;-40.14790000;11.006262;
1474;J1708-4522;342.220;-3.006;257.05383333;-45.38083333;1.297837;
1475;J1708-52;336.854;-6.911;257.00000000;-52.00000000;0.449620;
1476;B1701-75;316.676;-20.221;257.01041667;-75.65638889;1.191024;
1477;J1709-0333;17.370;20.717;257.38662500;-3.55555556;0.003524;
1478;B1706-16;5.775;13.657;257.36017208;-16.68270278;0.653054;
1479;J1709+2313;44.522;32.209;257.27413333;23.22440278;0.004631;
1480;J1709-3626;349.578;2.095;257.43812500;-36.43433333;0.447857;
1481;J1709-3841;347.709;0.832;257.31662500;-38.68805556;0.586986;
1482;J1709-43;343.567;-2.355;257.44583333;-43.91194444;*;
1483;J1709-4342;343.706;-2.193;257.37875000;-43.70388889;1.735898;
1484;J1709-4401;343.471;-2.406;257.42245833;-44.01977778;0.865235;
1485;B1706-44;343.098;-2.686;257.42803333;-44.48562222;0.102459;
1486;J1710-2616;357.859;8.029;257.52041667;-26.27638889;0.954158;
1487;J1710-37;348.808;1.343;257.62500000;-37.50000000;0.792659;
1488;J1710-4148;345.330;-1.195;257.59895833;-41.80527778;0.286561;
1489;J1710+4923;75.929;36.449;257.51850454;49.38652178;0.003220;
1490;B1709-15;7.417;14.013;257.97941575;-15.16104092;0.868804;
1491;J1711-3826;348.197;0.591;257.93520833;-38.43722222;0.465365;
1492;J1711-4322;344.145;-2.244;257.79400417;-43.38141667;0.102618;
1493;B1707-53;335.694;-8.461;257.97137500;-53.83841667;0.899233;
1494;J1712-2715;357.325;7.070;258.04879167;-27.26472222;0.255360;
1495;J1712-391;347.260;-0.295;258.14583333;-39.71666667;0.778149;
1496;J1712-392;347.260;-0.295;258.14583333;-39.71666667;0.092528;
1497;J1713+0747;28.751;25.223;258.45639077;7.79374438;0.004570;
1498;J1713-3844;348.101;0.207;258.25958333;-38.74138889;1.600114;
1499;J1713-3949;347.279;-0.491;258.36666667;-39.81666667;0.392451;
1500;J1713+7810;110.305;31.461;258.36279167;78.17610833;0.432526;
1501;J1714-1054;11.487;15.777;258.66717500;-10.90302778;0.696279;
1502;J1714-3810;348.681;0.371;258.52391667;-38.17525000;3.824936;
1503;J1714-3830;348.439;0.140;258.58250000;-38.50638889;0.084140;
1504;J1715-3247;353.211;3.296;258.84775000;-32.79166667;1.260214;
1505;J1715-3700;349.757;0.886;258.79020833;-37.00111111;0.779628;
1506;J1715-3859;348.194;-0.348;258.90787500;-38.99030556;0.928108;
1507;J1715-3903;348.101;-0.320;258.80866667;-39.04919444;0.278494;
1508;J1715-4034;346.913;-1.276;258.92050000;-40.57166667;2.072155;
1509;J1715-4254;344.951;-2.562;258.79391667;-42.91500000;0.573745;
1510;J1715+46;71.861;35.354;258.95000000;46.05000000;0.548100;
1511;J1716+34;58.100;33.702;259.03333333;34.60305556;0.002110;
1512;J1716-3720;349.596;0.519;259.04733333;-37.34555556;0.630314;
1513;J1716-4005;347.418;-1.155;259.17525000;-40.09083333;0.311813;
1514;J1716-4111;346.529;-1.795;259.18461250;-41.18597222;1.036067;
1515;J1716-4711;341.549;-5.155;259.00462083;-47.18358333;0.555824;
1516;J1717+03;24.784;22.203;259.48333333;3.18333333;3.901000;
1517;B1714-34;352.120;2.025;259.33435200;-34.41654571;0.656299;
1518;J1717-3737;349.491;0.182;259.31650000;-37.62666667;0.682419;
1519;J1717-3847;348.551;-0.494;259.32666667;-38.78416667;1.149499;
1520;J1717-3953;347.655;-1.157;259.35645833;-39.89861111;1.085521;
1521;J1717-4043;347.016;-1.695;259.44962500;-40.73055556;0.397857;
1522;J1717-40435;346.937;-1.574;259.25833333;-40.72527778;0.349929;
1523;B1713-40;346.759;-1.893;259.46816667;-41.05494444;0.887719;
1524;J1717+4308A;68.336;34.861;259.27706833;43.13430017;0.003160;
1525;J1717-5800;332.668;-11.475;259.39854167;-58.00150000;0.321793;
1526;J1718-3714;349.928;0.237;259.57745833;-37.23777778;1.289379;
1527;J1718-3718;349.849;0.216;259.54095833;-37.31430556;3.378574;
1528;J1718-3825;348.951;-0.432;259.55652083;-38.42168333;0.074675;
1529;J1718-41;346.744;-1.979;259.55000000;-41.11666667;0.548419;
1530;J1718-4539;343.022;-4.584;259.54958333;-45.65441667;0.590473;
1531;J1719-1438;8.858;12.838;259.79197054;-14.63359500;0.005790;
1532;J1719-2330;1.402;7.846;259.90041667;-23.50388889;0.453993;
1533;J1719-3458;351.885;1.391;259.80058750;-34.97288889;0.493775;
1534;B1715-40;347.653;-1.533;259.75717500;-40.11652778;0.189094;
1535;J1719-4302;345.341;-3.325;259.95320833;-43.03650000;0.235475;
1536;J1720+00;22.791;20.349;260.22916667;0.66666667;3.357000;
1537;B1718-02;20.134;18.936;260.23862083;-2.20663889;0.477715;
1538;B1717-16;7.374;11.537;260.10502647;-16.55936755;1.565601;
1539;J1720+2150;43.957;29.371;260.00541667;21.83688889;1.615664;
1540;J1720-2446;0.443;6.986;260.09358333;-24.77416667;0.874265;
1541;B1717-29;356.505;4.248;260.14215622;-29.55451054;0.620448;
1542;J1720-36;350.515;0.016;260.22500000;-36.88333333;0.092132;
1543;J1720-3659;350.332;0.100;260.00823333;-36.98513889;0.351125;
1544;B1718-19;4.857;9.738;260.25616830;-19.61404579;1.004037;
1545;J1721-1939;4.914;9.563;260.44420833;-19.66361111;0.404040;
1546;J1721-2457;0.387;6.751;260.27290792;-24.95171389;0.003497;
1547;B1718-35;351.687;0.670;260.38657833;-35.54711412;0.280424;
1548;B1718-32;354.561;2.525;260.51232917;-32.12925000;0.477158;
1549;J1722+35;59.218;32.651;260.52500000;35.30000000;0.821600;
1550;B1718-36;350.934;-0.001;260.54090417;-36.54813889;0.399183;
1551;B1719-37;350.490;-0.507;260.74670833;-37.20125000;0.236180;
1552;J1722-4400;344.843;-4.319;260.69382083;-44.00922222;0.218554;
1553;J1723-2837;357.616;4.260;260.84660667;-28.63254722;0.001856;
1554;J1723-2852;357.482;4.015;260.99250000;-28.88083333;0.625034;
1555;J1723-3659;350.682;-0.409;260.78158333;-36.98727778;0.202725;
1556;J1723-38;349.557;-1.149;260.75000000;-38.33333333;0.765796;
1557;J1724-3149;355.142;2.228;261.18695833;-31.81777778;0.948237;
1558;J1724-35;351.829;-0.013;261.17916667;-35.81666667;1.421990;
1559;J1724-3505;352.437;0.380;261.19954167;-35.09333333;1.221708;
1560;J1724-4500;344.182;-5.121;261.10750000;-45.00416667;1.309109;
1561;J1725-0732;15.866;15.324;261.30117083;-7.54977778;0.239919;
1562;J1725-2852;357.636;3.803;261.29125000;-28.87277778;1.257788;
