,NAME,RAJD,DECJD,P0,S1400,DIST,DIST_DM,sqrtts
2618,J1906+0724,286.59407083,7.40633333,1.536490,0.04,6.929,6.929,0.19193829991183775
2619,J1906+0746,286.70358333,7.77386111,0.144073,0.55,7.400,4.814,0.00034590882494370446
2620,J1906+0757g,286.66666667,7.95,0.057190,0.01,2.465,2.465,0.0
2621,J1906+0822g,286.65833333,8.36666667,0.433440,0.01,7.037,7.037,0.0
2622,J1906+0912,286.61858333,9.21572222,0.775345,0.32,7.414,7.414,1.0927001285333056
2624,J1907+0249,286.925125,2.82805556,0.351879,0.46,8.751,8.751,0.08094931999789624
2625,J1907+0255,286.82458333,2.91741667,0.618761,0.14,7.986,7.986,0.2920991165460697
2626,J1907+0345,286.81059583,3.75294444,0.240153,0.17,9.481,9.481,2.642877328517246
2627,J1907+0534,286.84725,5.58138889,1.138403,0.36,11.835,11.835,0.0
2628,J1907+0602,286.97808333,6.03802778,0.106633,0.00,2.370,2.576,0.0
2629,J1907+0631,286.7659,6.52191667,0.323648,0.25,3.400,6.803,0.528598840485397
2630,J1907+0658g,286.89166667,6.96666667,0.218340,0.05,7.715,7.715,0.6433741131929752
2631,J1907+0709g,286.9875,7.15,0.344100,0.08,5.397,5.397,0.9700132564985359
2632,J1907+0731,286.97829167,7.52275,0.363676,0.35,4.994,4.994,1.92688103739515
2633,J1907+0740,286.933825,7.67294444,0.574698,0.41,5.810,5.810,1.0055373139669008
2634,J1907+0833,286.98768333,8.56666389,0.167628,0.10,8.310,8.310,0.1593614265277016
2635,J1907+0859,286.75797083,8.9955,1.527042,0.07,4.989,4.989,0.9375568708597619
2636,J1907+0918,286.84350417,9.30854444,0.226107,0.20,8.223,8.223,1.8960377818987777
2638,J1907+1149,286.90741667,11.82697222,1.420160,0.16,7.551,7.551,3.213519102438863
2641,B1905+39,286.8944,40.03491944,1.235757,1.80,2.460,2.460,0.0
2643,J1908+0128,287.07834858,1.47297611,0.004702,0.14,2.627,2.627,3.287403685790142
2644,J1908+0457,287.06729167,4.96138889,0.846793,0.93,11.278,11.278,0.0
2645,J1908+0500,287.02150833,5.015125,0.291021,0.79,5.845,5.845,0.0
2646,J1908+0558,287.00832083,5.97609444,0.168678,0.05,10.615,10.615,0.0
2647,J1908+0734,287.070875,7.57065556,0.212353,0.54,0.669,0.669,2.5607679543837474
2648,J1908+0811g,287.18333333,8.18333333,0.181640,0.02,5.643,5.643,0.0
2649,J1908+0833,287.08733333,8.55875,0.512111,0.20,11.320,11.320,0.0
2650,J1908+0839,287.077125,8.66644444,0.185397,0.49,8.272,8.272,0.2757494729506377
2651,J1908+0909,287.0309875,9.15344444,0.336555,0.22,8.906,8.906,3.5641587798544743
2652,B1906+09,287.24483333,9.27055556,0.830270,0.23,5.561,5.561,4.388479262359427
2653,J1908+0949g,287.03333333,9.81666667,0.009050,0.02,6.001,6.001,0.8136565765725969
2654,J1908+1035g,287.09583333,10.58333333,0.010690,0.01,0.671,0.671,0.0
2655,J1908+1351,287.147125,13.86111111,3.174832,0.02,6.884,6.884,0.0
2658,B1907+00,287.39690678,0.13271408,1.016948,0.87,4.358,4.358,0.9285537873971285
2659,B1907+02,287.40962686,2.91407554,0.989831,0.63,4.500,5.883,0.07517464775424597
2660,J1909+0616,287.463375,6.28105556,0.755993,0.33,9.559,9.559,0.0
2661,J1909+0641,287.37105,6.6905,0.741762,0.11,1.325,1.325,0.0
2662,J1909+0657g,287.30833333,6.95,1.245890,0.09,1.806,1.806,0.1430477247906157
2663,J1909+0749,287.28416667,7.82555556,0.237161,0.23,8.286,8.286,0.7689674262571855
2664,J1909+0905g,287.4125,9.08333333,1.494880,0.01,5.363,5.363,0.9220021584540661
2665,J1909+0912,287.33295833,9.21491667,0.222949,0.40,7.608,7.608,3.3756385689654733
2666,J1909+0930g,287.44583333,9.5,2.020780,0.02,8.378,8.378,4.782808951665473
2667,B1907+10,287.45284542,11.03417889,0.283642,3.20,4.800,4.788,0.0
2668,J1909+1132g,287.40416667,11.53333333,0.006800,0.01,8.104,8.104,0.010458429730558615
2669,J1909+1148,287.38074583,11.81662778,0.448945,0.09,7.126,7.126,1.8884115113107305
2670,J1909+1205,287.46445833,12.09638889,1.229312,0.10,10.130,10.130,1.6682039487024969
2673,J1909-3744,287.44763451,-37.73738437,0.002947,1.80,1.140,0.564,0.0
2674,J1910-0112,287.56541667,-1.20166667,1.360603,0.07,8.105,8.105,1.5487176938810163
2675,J1910+0225,287.5431625,2.42322222,0.337855,0.60,7.932,7.932,0.3531535503712487
2676,B1907-03,287.62371667,-3.16502778,0.504606,0.55,14.441,14.441,0.5184752510133663
2677,B1907+03,287.53776645,3.97445134,2.330263,1.50,2.859,2.859,0.0
2678,J1910+0435,287.54613333,4.59152778,0.664679,0.09,11.322,11.322,0.0
2679,J1910+0517,287.65794583,5.29891667,0.308048,0.50,11.021,11.021,2.1681287389160664
2680,J1910+0534,287.61045833,5.56916667,0.452867,0.41,21.255,21.255,0.18079764611132856
2681,J1910-0556,287.56884583,-5.94163889,0.557609,0.26,3.822,3.822,0.00015756014504292743
2682,J1910+0710,287.55780417,7.17955556,0.538647,0.03,5.974,5.974,1.7990949130225422
2683,J1910+0714,287.5774875,7.23661111,2.712423,0.36,3.679,3.679,2.3012112393586994
2684,J1910+0728,287.59199583,7.47696944,0.325415,0.87,6.233,6.233,3.9097960139709067
2685,J1910+1017,287.60885,10.29835833,0.411159,0.04,13.677,13.677,0.01803192186805756
2686,J1910+1026,287.7031375,10.44791667,0.531493,0.06,15.743,15.743,0.0
2687,J1910+1054g,287.50416667,10.9,0.003870,0.01,4.372,4.372,0.0
2688,J1910+1117g,287.6125,11.28333333,1.321520,0.02,7.889,7.889,0.0
2689,B1907+12,287.55641313,12.52782889,1.441742,0.28,8.139,8.139,0.3170595944230521
2690,J1910+1256,287.5404229,12.94040385,0.004984,0.66,1.496,1.496,0.0004375944110366727
2692,J1910-5959A,287.92814842,-59.97413969,0.003266,0.21,4.125,1.685,1.3240931846026902
2693,J1910-5959B,287.71689833,-59.9835725,0.008358,0.05,4.125,1.631,1.7923115620787697
2694,J1910-5959C,287.77314667,-60.01658333,0.005277,0.24,4.125,1.627,2.2412011771490543
2695,J1910-5959D,287.71840125,-59.98485528,0.009035,0.05,4.125,1.631,1.8114470999412564
2696,J1910-5959E,287.71732167,-59.98391306,0.004572,0.07,4.125,1.634,1.7972105982540434
2697,J1910-5959F,287.71694167,-59.98591667,0.008485,0.06,4.125,1.623,1.8298033525381092
2701,J1911+0751g,287.92916667,7.85,0.796910,0.05,5.573,5.573,1.0214945703913922
2702,J1911+0921,287.94369583,9.36577778,0.273707,0.11,6.412,6.412,0.4099195884812584
2703,J1911+0925,287.9978,9.42561111,0.323858,0.09,8.147,8.147,0.5789151618962699
2704,J1911+0939g,287.90833333,9.65,0.365470,0.03,10.593,10.593,2.2940314681986873
2705,J1911+1051,287.92609167,10.85742778,0.190873,0.05,10.118,10.118,0.0
2706,J1911-1114,287.95534304,-11.23957806,0.003626,1.00,1.069,1.069,0.0
2707,J1911+1252g,287.86666667,12.86666667,0.027240,0.03,2.167,2.167,0.008978758132409809
2708,J1911+1301,287.88224583,13.02405556,1.010462,0.05,11.653,11.653,0.13776686027833318
2709,J1911+1336,287.9980875,13.61527778,0.299992,0.07,10.420,10.420,0.11968462346262305
2710,J1911+1347,287.98001448,13.79287662,0.004626,0.90,1.365,1.365,0.01895860909316953
2712,J1912+0934g,288.17083333,9.56666667,0.897470,0.03,4.025,4.025,0.7134773064116019
2713,J1912-0952,288.05103417,-9.88104111,0.025068,0.20,9.446,9.446,0.0
2714,B1910+10,288.19304167,10.61155556,0.409349,0.22,4.154,4.154,0.5294799475147587
2715,J1912+1105g,288.10833333,11.08333333,0.670710,0.02,4.348,4.348,0.0
2716,J1912+1417g,288.13333333,14.28333333,0.003170,0.04,2.164,2.164,0.0
2717,B1910+20,288.18057958,21.07609056,2.232969,0.80,3.369,3.369,0.1649261240303132
2719,B1911-04,288.47572292,-4.67991111,0.825936,6.80,4.041,4.041,0.0
2720,J1913+0446,288.46175,4.76833333,1.616130,0.48,4.338,4.338,0.32836460943695167
2721,J1913+0523,288.34467083,5.39966667,0.661997,0.03,16.102,16.102,0.6617526517164042
2722,J1913+0618,288.32449417,6.30229917,0.005027,0.06,5.863,5.863,0.0
2723,J1913+0657,288.38716667,6.95675,1.257181,0.05,5.069,5.069,0.08268739084968918
2724,J1913+0832,288.25208333,8.53475,0.134409,0.90,8.204,8.204,1.8508831435632886
2725,J1913+0904,288.33775417,9.07927778,0.163246,0.40,2.997,2.997,0.6728579934496275
2726,B1911+09,288.46958333,9.61161111,1.241965,0.14,4.337,4.337,0.0459752035825434
2727,J1913+1000,288.26495833,10.00066667,0.837148,0.53,7.671,7.671,2.965810026388508
2728,J1913+1011,288.33475417,10.18971389,0.035909,0.90,4.613,4.613,2.6695020013478543
2729,J1913+1037g,288.47083333,10.61666667,0.434210,0.01,7.889,7.889,0.9383665546738794
2730,J1913+1050,288.39735,10.84072222,0.190067,0.06,5.446,5.446,0.16441879684086297
2731,J1913+1054g,288.27916667,10.9,0.450620,0.02,7.112,7.112,0.03554667686848023
2732,J1913+1102,288.37105917,11.03492806,0.027285,0.02,7.140,7.140,0.01565794137600576
2733,J1913+11025,288.42797917,11.04966667,0.923872,0.14,11.411,11.411,0.030370936936677036
2734,J1913+1145,288.43283333,11.75919444,0.306069,0.43,13.817,13.817,0.039577986853099566
2736,B1911+13,288.35146958,14.01459972,0.521473,1.20,5.263,5.246,0.0
2737,J1913+3732,288.36619583,37.53675,0.851079,0.38,7.584,7.584,0.9473368886650878
2738,J1914+0219,288.59914167,2.32994444,0.457527,1.60,14.386,14.386,4.81276151548375
2739,J1914+0625,288.53482917,6.41693611,0.878889,0.06,8.333,8.333,0.0011516676736960919
2740,J1914+0631,288.57183333,6.53230556,0.693811,0.26,1.776,1.776,0.07964560499573034
2741,J1914+0659,288.57352917,7.01972222,0.018512,0.41,8.467,8.467,0.19377158001159395
2742,J1914+0805,288.52295,8.08686111,0.455499,0.16,10.671,10.671,3.1865538592721734
2743,J1914+0838,288.61021083,8.64587222,0.440040,0.28,8.071,8.071,3.619338529867902
2744,J1914+1029g,288.59583333,10.48333333,2.484990,0.01,1.880,1.880,1.3241747233261434
2745,J1914+1054g,288.52916667,10.9,0.138870,0.03,7.767,7.767,0.08608929773865727
2746,B1911+11,288.54216667,11.36769444,0.600997,0.55,3.140,3.140,0.5409646729501775
2747,J1914+1228g,288.72916667,12.46666667,2.277550,0.02,7.309,7.309,0.0
2748,J1914+1428,288.724775,14.4795,1.159520,0.06,6.514,6.514,0.0
2750,J1915+0639,288.9763625,6.66283611,0.644140,0.04,8.874,8.874,0.6184578861257006
2751,J1915+0738,288.85333333,7.64205556,1.542704,0.34,1.404,1.404,3.7751690442850543
2753,J1915+0832g,288.775,8.53333333,2.710090,0.02,1.366,1.366,2.985983300619202
2754,J1915+0838,288.80779167,8.64991667,0.342777,0.29,10.840,10.840,2.9807636079471793
2755,B1913+10,288.8749625,10.16204722,0.404552,2.00,7.000,5.990,0.0
2757,J1915+1145,288.88801292,11.76138333,0.173647,0.09,7.153,7.153,0.0
2758,J1915+1150,288.81920833,11.84316667,0.100041,0.05,14.005,14.005,0.0
2759,J1915+1410,288.89756667,14.18097222,0.297494,0.13,7.128,7.128,0.0
2760,B1913+16,288.86666425,16.10760744,0.059030,0.90,4.167,5.247,0.0
2762,J1916+0741g,289.07083333,7.68333333,0.011220,0.03,8.442,8.442,2.5533804601683063
2763,J1916+0748,289.21458333,7.8,0.541752,2.80,11.779,11.779,2.043804919078968
2764,J1916+0748g,289.25,7.8,0.867910,0.01,6.438,6.438,1.7750916720424867
2765,J1916+0844,289.07950417,8.73527778,0.439995,0.44,10.988,10.988,1.997550925702117
2766,J1916+0852,289.1025,8.87666667,2.182746,0.13,9.391,9.391,0.8449205398232087
2767,B1914+09,289.13476905,9.85721612,0.270254,1.60,1.904,1.904,0.0
2768,J1916+1023,289.15379167,10.38416667,1.618339,0.36,7.877,7.877,0.0
2769,B1913+105,289.04883333,10.51483333,0.628970,0.22,8.148,8.148,0.0
2770,J1916+1030g,289.19166667,10.5,0.349380,0.01,11.353,11.353,0.0
2771,J1916+1225,289.08352083,12.43165,0.227387,0.09,6.486,6.486,0.04100407789354003
2772,B1914+13,289.24445833,13.21388889,0.281845,1.20,4.500,6.351,0.0
2775,J1917+0743g,289.35833333,7.71666667,0.813470,0.02,8.247,8.247,0.937064070386696
2776,J1917+0834,289.45355417,8.58184167,2.129665,0.31,1.231,1.231,3.5741482315843838
2777,J1917+1046g,289.47916667,10.76666667,0.087730,0.01,4.865,4.865,0.0
2778,J1917+1121g,289.3625,11.35,0.510310,0.01,7.078,7.078,0.0
2779,J1917+1259g,289.37083333,12.98333333,0.005630,0.04,3.637,3.637,0.0
2780,B1915+13,289.41577667,13.89918806,0.194631,6.80,5.882,2.940,0.0
2781,J1917+1411g,289.35833333,14.18333333,0.446460,0.01,3.968,3.968,0.0
2783,J1917+1737,289.3499,17.62544444,0.334725,0.05,5.530,5.530,0.0
2784,B1915+22,289.43428307,22.38021094,0.425897,0.36,4.965,4.965,0.0
2785,J1918-0642,289.70013634,-6.70969457,0.007646,0.58,1.111,1.027,0.4761976281564472
2787,J1918+1311,289.69258333,13.19014167,0.856749,0.05,6.187,6.187,0.0
2788,J1918+1340g,289.725,13.66666667,0.232990,0.04,11.865,11.865,0.0
2789,B1916+14,289.59849272,14.75166717,1.181023,1.00,1.304,1.304,0.0
2790,J1918+1536g,289.59583333,15.6,0.109950,0.01,3.830,3.830,0.18238158157144183
2791,J1918+1540g,289.57916667,15.66666667,0.004280,0.02,6.477,6.477,0.26379919829282955
2793,J1918+1547g,289.64166667,15.78333333,0.003760,0.02,2.185,2.185,0.19587202891398195
2794,B1917+00,289.96113125,0.36103389,1.272260,0.80,5.882,4.100,0.424793151339338
2795,J1919+0134,289.93175,1.58236111,1.603984,2.10,14.371,14.371,0.08241847797180157
2796,J1919+1314,289.88744167,13.24369444,0.571400,0.22,13.026,13.026,0.0
2797,J1919+1527g,289.95833333,15.45,1.371460,0.01,16.926,16.926,0.002915469851869827
2798,J1919+1645,289.7885125,16.75631111,0.562790,0.16,5.414,5.414,0.0
2799,J1919+1745,289.93059167,17.75105278,2.081343,0.19,4.094,4.094,0.0
2801,J1919+2621,289.9208875,26.35818333,0.651512,0.57,6.099,6.099,0.0
2802,J1920-0950,290.23304167,-9.83361111,1.037824,0.20,6.186,6.186,0.0
2803,J1920+1040,290.23075,10.67527778,2.215802,0.57,10.151,10.151,0.37015646107820227
2804,J1920+1110,290.05545833,11.18305556,0.509886,0.39,6.319,6.319,0.37416064338259336
2805,J1920+1515g,290.09166667,15.25,1.602760,0.02,15.739,15.739,0.04459027149355109
2807,J1921+0137,290.37628187,1.62376083,0.002496,0.10,5.086,5.086,0.006824883397617344
2809,J1921-0510,290.37270833,-5.16966667,0.794254,0.40,5.604,5.604,0.0
2810,J1921+0812,290.44876667,8.21440556,0.210648,0.66,2.896,2.896,0.052862908789876116
2811,J1921+0921,290.4728625,9.35838889,0.562302,0.06,6.139,6.139,0.5663120177590336
2812,J1921+1259g,290.325,12.98333333,0.573160,0.01,8.227,8.227,0.018234680991596322
2813,J1921+1340g,290.375,13.66666667,4.602940,0.03,25.000,25.000,0.0
2814,B1919+14,290.35066643,14.32140937,0.618183,0.68,2.810,2.810,0.0
2815,J1921+1505g,290.35416667,15.08333333,0.611900,0.01,10.631,10.631,0.34025964573106215
2816,J1921+1544,290.44363458,15.73818333,0.143576,0.21,9.038,9.038,0.0
2817,J1921+1630,290.25059167,16.5155,0.936448,0.05,5.097,5.097,0.48249889504285826
2818,J1921+1929,290.34729458,19.4895275,0.002646,0.20,2.434,2.434,0.0003157724141082694
2819,B1918+19,290.26583304,19.8124072,0.821035,1.70,4.322,4.322,0.01133781216374607
2821,B1919+21,290.43672917,21.88395833,1.337302,18.80,0.300,0.807,0.0
2823,J1922+1131,290.70945833,11.53291667,0.562074,0.13,10.486,10.486,2.6397151043553317
2824,J1922+1733,290.72174167,17.55651944,0.236171,1.16,5.360,5.360,0.0
2826,B1920+21,290.72304864,21.17832376,1.077924,1.40,4.000,7.041,0.0
2828,J1923-0408,290.79566667,-4.13872222,1.149269,0.11,1.236,1.236,0.0
2829,J1923+1143g,290.90833333,11.71666667,0.371210,0.01,7.783,7.783,0.9371809152846685
2830,J1923+1521g,290.8,15.35,1.048760,0.01,6.995,6.995,0.020283313845610513
2831,B1921+17,290.78270833,17.10261111,0.547209,0.41,3.975,3.975,0.4929729770858767
2832,J1923+2022g,290.98333333,20.36666667,0.037990,0.01,4.626,4.626,0.0
2833,J1923+2515,290.84371759,25.26127254,0.003788,0.20,1.201,1.201,0.0
2835,J1924+1343g,291.08333333,13.71666667,0.005720,0.03,3.045,3.045,0.0
2836,J1924+1509g,291.14166667,15.15,0.239950,0.01,6.358,6.358,0.04519164807839051
2837,J1924+1510g,291.00833333,15.16666667,0.498630,0.01,3.469,3.469,0.010729821368492532
2838,J1924+1628,291.18370833,16.47713611,0.375082,0.11,10.470,10.470,0.0
2839,J1924+1631,291.22866667,16.53022222,2.935186,0.09,10.183,10.183,0.0
2840,J1924+1639,291.01296458,16.66132111,0.158043,0.21,5.059,5.059,0.0
2841,J1924+1713,291.1354875,17.22583333,0.758433,0.04,10.902,10.902,0.23585036518211208
2842,J1924+1917,291.10920833,19.29011111,1.277942,0.04,8.594,8.594,0.0
2843,J1924+1923g,291.08333333,19.38333333,0.689240,0.06,9.824,9.824,0.0
2844,J1924+1932g,291.20416667,19.53333333,0.388860,0.02,6.612,6.612,0.0
2845,J1924+2027g,291.14166667,20.45,0.001950,0.08,5.294,5.294,0.0
2846,J1924+2037g,291.14166667,20.61666667,0.684800,0.00,2.935,2.935,0.0
2848,J1925+1532g,291.25,15.53333333,1.655100,0.02,4.202,4.202,1.4237545995223795
2850,J1925+1629g,291.29166667,16.48333333,0.004110,0.09,5.118,5.118,0.0
2851,J1925+1636g,291.45,16.6,0.049710,0.01,1.536,1.536,0.0
2852,J1925+1720,291.36262917,17.34091944,0.075659,0.07,5.048,5.048,1.0935135878005133
2855,J1926-0652,291.6543375,-6.87852778,1.608816,1.01,5.286,5.286,1.566361022153834
2856,J1926+0737,291.64058333,7.61866667,0.318062,0.11,8.722,8.722,0.031865885913582866
2858,B1924+14,291.73844133,14.58203825,1.324922,0.48,5.649,5.649,0.0
2859,J1926+1452g,291.72916667,14.86666667,0.304510,0.01,6.481,6.481,0.0
2860,J1926+1614,291.709175,16.23854722,0.308306,0.09,1.262,1.262,0.0
2861,J1926+1631g,291.6,16.51666667,0.678390,0.05,4.822,4.822,0.0
2862,B1924+16,291.68884545,16.80910566,0.579823,1.30,6.000,4.495,0.0018297327415706455
2863,J1926+1857g,291.74583333,18.95,0.278730,0.03,9.569,9.569,0.2042338793581877
2865,J1926+2016,291.57526667,20.26698056,0.299072,0.12,5.948,5.948,0.6945853697721736
2866,J1927+0911,291.85678333,9.18491667,0.290305,0.16,10.939,10.939,0.2414387783050331
2867,J1927+1430g,291.91666667,14.5,0.202880,0.01,5.626,5.626,0.0
2868,B1925+18,291.793425,18.86902778,0.482766,0.44,5.443,5.443,0.199974595643748
2869,B1925+188,291.85404167,18.94355556,0.298313,0.55,3.100,3.100,0.14310229065580346
2871,J1928-0108,292.078875,-1.14880556,2.365714,0.24,9.696,9.696,0.0
2872,J1928+1245,292.18914,12.76482611,0.003022,0.08,6.079,6.079,0.0
2873,J1928+1443,292.02829167,14.71980556,1.010739,0.17,3.079,3.079,0.0
2875,J1928+1725,292.21666667,17.42472222,0.289838,1.40,3.725,3.725,0.9387168588896327
2876,J1928+1746,292.17730417,17.77489444,0.068730,0.28,4.337,4.337,0.1513465118400079
2877,J1928+1809g,292.025,18.15,0.294460,0.03,9.328,9.328,0.42729864374435966
2878,J1928+1816g,292.04166667,18.26666667,0.010540,0.03,7.206,7.206,0.34751260083567576
2879,J1928+1839g,292.15833333,18.65,2.260910,0.01,2.502,2.502,0.166400025991001
2880,J1928+1852g,292.02083333,18.86666667,0.792810,0.02,5.834,5.834,0.09380015466908813
2881,J1928+1902g,292.02083333,19.03333333,0.005800,0.01,1.495,1.495,0.05830071679208462
2882,J1928+1915g,292.25,19.25,0.974350,0.01,4.632,4.632,0.0
2883,J1928+1923,292.0215125,19.39203333,0.817330,0.64,10.583,10.583,0.9121913815202743
2887,J1929+1357,292.29425,13.95997222,0.866927,2.20,4.768,4.768,0.0
2889,J1929+1615g,292.4,16.25,0.044600,0.01,6.109,6.109,0.0
2890,J1929+1731g,292.26666667,17.51666667,3.995400,0.01,9.222,9.222,0.6143311355174522
2893,J1929+1937g,292.29166667,19.61666667,0.563730,0.02,10.042,10.042,0.609200117701053
2894,J1929+1955,292.32321375,19.91886389,0.257832,0.42,6.603,6.603,2.0922488575396767
2895,J1929+2121,292.2676625,21.3563,0.723599,0.23,2.653,2.653,0.0
2899,B1927+13,292.50394583,13.26975,0.760032,0.18,6.339,6.339,0.6447785486840961
2900,J1930+1357g,292.55,13.95,0.323540,0.03,5.601,5.601,0.0
2901,J1930+1403g,292.575,14.05,0.003210,0.09,4.740,4.740,0.01143555242280752
2902,J1930+1408,292.57896917,14.14871944,0.425720,0.05,5.891,5.891,0.0943135921488231
2903,J1930+1722,292.62545833,17.38144444,1.609706,0.09,4.741,4.741,1.2175542055467143
2904,J1930+1852,292.62554167,18.87058333,0.136855,0.06,7.000,6.168,0.0
2906,J1930+2441,292.68916017,24.68376778,0.005767,0.10,3.268,3.268,0.0033350701421455088
2907,J1931-0144,292.8834375,-1.73958333,0.593661,0.20,1.387,1.387,0.31984699594554095
2908,J1931+1439,292.91847083,14.66075,1.779226,0.08,6.123,6.123,0.0
2909,B1929+15,292.982125,15.61597222,0.314355,0.36,4.011,4.011,0.025525440982982848
2910,J1931+1817,292.96974583,18.28354722,0.234131,0.15,9.573,9.573,0.0
2911,J1931+1952,292.98276667,19.86986111,0.501123,0.13,9.625,9.625,2.775689831155272
2914,B1929+10,293.05857083,10.99260556,0.226519,28.70,0.310,0.229,0.3420208624958526
2915,J1932+1500,293.19294583,15.00616667,1.864332,0.19,2.849,2.849,0.0
2916,J1932+1756,293.03011542,17.93814167,0.041831,0.04,2.116,2.116,0.0681417361726165
2918,B1929+20,293.03343136,20.34622569,0.268217,1.20,5.000,4.964,4.092065329085622
2919,B1930+22,293.0947578,22.34763525,0.144470,1.20,10.900,7.991,0.0
2920,J1932-3655,293.02553333,-36.91716111,0.571421,0.70,6.724,6.724,0.0387967028386174
2922,B1930+13,293.34387083,13.08054722,0.928324,0.42,6.084,6.084,1.0634067554230096
2923,J1933+1726,293.34576167,17.44711278,0.021507,0.04,4.072,4.072,0.5790583714700903
2924,J1933+1923g,293.49166667,19.38333333,0.371730,0.02,3.142,3.142,0.0
2925,J1933+2038g,293.425,20.63333333,0.040750,0.02,8.474,8.474,0.6556335238218463
2928,J1933-6211,293.38511117,-62.19635444,0.003543,0.95,0.650,0.650,0.0
2929,J1934+1926,293.5902125,19.44314167,0.230984,0.13,3.176,3.176,0.0
2930,J1934+2352,293.69245833,23.88219444,0.178432,0.06,12.207,12.207,0.9206676272221685
2932,J1935+1159,293.81698333,11.98588889,1.939758,0.17,8.421,8.421,0.0
2933,B1933+16,293.94927458,16.27777389,0.358738,58.00,3.700,4.314,0.0
2934,J1935+1726,293.76645,17.44123889,0.004200,0.68,2.305,2.305,0.0
2935,B1933+17,293.874875,17.75338889,0.654408,0.16,4.850,4.850,0.0
2936,J1935+1829,293.92879167,18.49113889,0.843548,0.04,8.616,8.616,0.0
2937,J1935+2025,293.92475417,20.42780556,0.080118,0.50,4.598,4.598,0.0
2941,J1936+1952g,294.0,19.86666667,0.009720,0.03,8.576,8.576,0.0
2942,J1936+2036g,294.17083333,20.6,0.032920,0.03,4.996,4.996,0.0
2943,J1936+2042,294.11425,20.70125,1.390723,0.04,4.999,4.999,0.0
2947,J1937+1505,294.31795833,15.08861111,2.872774,0.13,6.450,6.450,0.0
2948,J1937+1658,294.35378546,16.97848694,0.003958,0.17,3.259,3.259,0.0
2949,B1935+25,294.25522667,25.73706556,0.200980,1.40,3.125,2.869,0.0
2950,J1937+2950,294.44834583,29.83383333,1.657429,0.08,7.477,7.477,0.13724675111514117
2953,J1938+2010,294.53475,20.18102778,0.687082,0.10,8.812,8.812,0.0
2954,J1938+2012,294.66700125,20.21411861,0.002634,0.02,6.301,6.301,0.0
2955,J1938+2213,294.55908333,22.22018889,0.166116,0.59,3.463,3.463,0.6705256685794854
2956,J1938+2659,294.66322917,26.98748889,0.883332,0.08,8.576,8.576,0.19910109155166075
2959,B1937+21,294.91067162,21.58308871,0.001558,13.90,3.500,2.896,0.0
2960,J1939+2352g,294.95416667,23.86666667,2.145340,0.01,12.266,12.266,1.6922436368603548
2962,J1939+2609,294.92642208,26.16010833,0.466963,0.15,2.683,2.683,0.0
2964,J1940-0902,295.22720833,-9.03833333,0.978468,0.23,1.859,1.859,0.0
2965,J1940+2245,295.11518333,22.76295,0.258912,0.15,8.081,8.081,0.0
2966,J1940+2337,295.14785833,23.62958333,0.546824,0.07,8.468,8.468,1.6042229841637485
2973,J1941+1341,295.27027917,13.69177778,0.559084,0.17,5.459,5.459,0.0
2974,J1941+2525,295.33666667,25.41813889,2.306153,0.24,11.168,11.168,3.582195423274442
2975,B1937-26,295.25169583,-26.03493056,0.402858,1.90,3.564,3.564,0.0
2979,J1942-2019,295.70975,-20.32305556,0.275133,0.54,4.965,4.965,0.0
2982,J1943+0609,295.87138333,6.166,0.446226,0.70,3.269,3.269,1.0945097605116514
2983,B1940-12,295.85617215,-12.62844944,0.972429,1.20,1.204,1.204,0.8235966860170062
2984,J1943+2210,295.8187125,22.1730975,0.005084,0.04,6.774,6.774,0.0
2986,J1944+0907,296.03887491,9.12306353,0.005185,2.10,1.218,1.218,0.2997354856886331
2988,B1941-17,296.02183272,-17.83640601,0.841158,0.30,4.121,4.121,1.295641528755973
2990,J1944+2236,296.00446125,22.60628333,0.003618,0.11,7.600,7.600,0.14964298452084657
2991,B1942-00,296.3683221,-0.68279835,1.045632,0.80,3.164,3.164,0.0
2993,J1945+1211,296.29816667,12.19616667,4.756796,0.63,3.771,3.771,0.0
2996,J1946-1312,296.74095417,-13.21011111,0.491865,0.30,5.000,5.000,0.9521873607335637
2998,B1944+17,296.72101667,18.09478889,0.440618,10.00,0.300,1.005,0.0
2999,J1946+2052,296.558875,20.87351111,0.016960,0.06,3.510,3.510,0.0
3000,B1944+22,296.60370833,22.74983333,1.334450,0.17,6.060,6.060,0.0
3002,J1946+2535,296.70458333,25.59763889,0.515167,0.48,8.305,8.305,1.1714560446508946
3003,J1946+2611,296.690875,26.197,0.435060,0.70,7.555,7.555,0.05970125575518555
3004,B1943-29,296.71555833,-29.22975,0.959448,0.50,3.125,3.125,0.0
3005,J1946+3417,296.6047079,34.28741392,0.003170,0.90,6.940,6.940,0.0
3006,J1946-5403,296.6437375,-54.06180833,0.002710,0.35,1.150,1.150,1.8604026245150211
3007,J1947+0915,296.94258333,9.25222222,1.480744,0.20,5.154,5.154,0.0
3010,J1947+1957,296.83097917,19.95233056,0.157509,0.08,6.767,6.767,0.0
3011,J1947+2011g,296.94583333,20.18333333,0.008170,0.01,4.283,4.283,0.0
3014,J1948+1808,297.09220417,18.14170833,0.394354,0.08,11.335,11.335,0.0
3015,J1948+2333,297.0804875,23.55089722,0.528352,0.28,8.048,8.048,0.0
3016,J1948+2551,297.07324583,25.86443056,0.196627,0.62,8.698,8.698,0.0
